claim_number,prediction_prob,subrogation
9637774,0.4903569,1
4939543,0.3431152,1
3974508,0.469468,1
2269840,0.017474525,0
8303217,0.026025971,0
6730410,0.040748816,0
2358211,0.39339015,1
9952243,0.00572749,0
3758758,0.568201,1
5469320,0.008723457,0
3997448,0.7867961,1
8337182,0.10024523,0
7958922,0.03401408,0
4788247,0.2472372,0
3292613,0.30041343,1
3031079,0.46263066,1
9048406,0.0147198625,0
5121829,0.03860935,0
7649274,0.07366528,0
3622710,0.26321357,0
8448736,0.4873437,1
6916054,0.4232707,1
9903785,0.1353703,0
8191716,0.19581854,0
6997162,0.46642765,1
9475914,0.7382362,1
6056905,0.29081178,1
8648373,0.013430876,0
3912488,0.01141926,0
3555281,0.5799151,1
9772616,0.24233586,0
3536644,0.28563282,1
5885553,0.48387596,1
5887174,0.2742676,1
9472301,0.30640045,1
8400451,0.22266911,0
8697464,0.042379428,0
2646536,0.3612683,1
1480018,0.015687428,0
3955114,0.29565743,1
9906591,0.15085094,0
4833152,0.029833732,0
6627703,0.075751565,0
5435912,0.7362645,1
4367831,0.32910487,1
3946210,0.017776802,0
9097641,0.20848551,0
9181525,0.5141719,1
2042448,0.030352397,0
1866696,0.005456469,0
1260834,0.01835727,0
9889566,0.070201255,0
1097015,0.31923097,1
9823403,0.541167,1
5383357,0.1219172,0
2527600,0.022169365,0
6214275,0.024213243,0
6734360,0.3989675,1
7688782,0.0146511765,0
7958360,0.06221296,0
8258947,0.065429114,0
8186583,0.23873842,0
3302192,0.7348701,1
7096895,0.37512895,1
9834180,0.16668987,0
9643471,0.27248672,1
3402784,0.032531247,0
7873548,0.042080242,0
5495231,0.29934078,1
6658630,0.42313504,1
6378866,0.007295971,0
9383530,0.045269385,0
7153345,0.17032559,0
9777440,0.14149155,0
8248174,0.50075346,1
6229267,0.01677185,0
2681404,0.035782915,0
6158797,0.03879719,0
5125916,0.029941024,0
6549022,0.03976144,0
2839042,0.5556789,1
3797526,0.10666769,0
8213536,0.6165473,1
3884447,0.43757167,1
6806150,0.23904829,0
2748796,0.6440044,1
1453025,0.22677523,0
8650398,0.08204995,0
5939760,0.46836403,1
6691805,0.003959994,0
1426019,0.045565557,0
9819115,0.5349401,1
5146933,0.02631887,0
9532660,0.58976966,1
2552628,0.43782428,1
6047952,0.010662571,0
4434547,0.03430682,0
5596403,0.6095871,1
3154442,0.0089221755,0
1599046,0.07987253,0
4820457,0.369896,1
8906382,0.06102891,0
7761656,0.040939234,0
8713505,0.08843623,0
6692451,0.011371949,0
3015006,0.013522241,0
9086528,0.029818153,0
6875805,0.039022375,0
3730804,0.1981267,0
5806996,0.62487525,1
5755555,0.22895914,0
1499533,0.23022524,0
3834677,0.04334092,0
5072353,0.0632081,0
6351534,0.007105566,0
4848680,0.0529217,0
9772403,0.25222325,0
3524625,0.3346704,1
9484935,0.12576883,0
6080611,0.35271946,1
3870989,0.16573091,0
6700339,0.014809898,0
3100591,0.0110689085,0
3208245,0.29582423,1
2324857,0.29859564,1
1656235,0.5631998,1
1289784,0.15648952,0
7392199,0.3156675,1
4810908,0.1483804,0
3426574,0.01797966,0
4223347,0.4008192,1
7241673,0.04447658,0
5151306,0.034643453,0
4656693,0.5769362,1
6630038,0.07694282,0
1197208,0.013622078,0
5723528,0.19409141,0
5633509,0.15151589,0
9422782,0.014810434,0
3731554,0.6088039,1
9586379,0.029142061,0
7851084,0.23098184,0
1852178,0.027179904,0
4156715,0.25719616,0
1303885,0.03678582,0
2131548,0.55485207,1
8620936,0.134797,0
7685875,0.6005613,1
7099185,0.112469286,0
4905631,0.32313985,1
1979272,0.3784333,1
5955331,0.1275855,0
9048262,0.079593055,0
8557363,0.20180672,0
4248987,0.013933378,0
8576062,0.0071274866,0
3649760,0.012296819,0
1768616,0.6451297,1
3184530,0.15253644,0
8271836,0.43834686,1
1771345,0.63821465,1
7968044,0.22916563,0
1839918,0.33350176,1
8153797,0.44463027,1
2752930,0.53627425,1
9875082,0.14353481,0
8863711,0.02280136,0
3633347,0.016530106,0
4378037,0.037779912,0
6864678,0.23034135,0
6425406,0.0123894075,0
2616158,0.02363595,0
1948710,0.11932822,0
5960325,0.18609567,0
4185076,0.13918519,0
9355633,0.0107317455,0
7020797,0.014654661,0
1030357,0.26443514,0
7452655,0.031861674,0
5125906,0.26641822,0
1314436,0.18270653,0
4729061,0.8107836,1
9866521,0.02813593,0
2202055,0.21470103,0
8981643,0.36909214,1
8315347,0.020918727,0
7062246,0.122092895,0
4962139,0.23098382,0
5685476,0.17843221,0
2483432,0.023574842,0
8773194,0.5003918,1
9531044,0.024080068,0
6725396,0.50834477,1
6257991,0.21559331,0
1832059,0.36507225,1
1702699,0.38268465,1
4325737,0.018162232,0
3877826,0.1524915,0
3813656,0.0682266,0
3094307,0.09058628,0
2176688,0.027885681,0
7097019,0.18715897,0
4004038,0.033120167,0
4899528,0.035745844,0
7981372,0.00995255,0
1197374,0.13541052,0
2359535,0.19942433,0
7501938,0.01242691,0
3272371,0.028692191,0
9275373,0.045445222,0
6233986,0.09733617,0
8080454,0.20613661,0
9937432,0.047971223,0
3043403,0.35244307,1
6767650,0.029955154,0
7982941,0.2977803,1
9685659,0.0426091,0
7391828,0.4340801,1
6274025,0.0077016107,0
8698884,0.008238058,0
7506378,0.09896842,0
9896399,0.29560772,1
6446744,0.06493379,0
9216976,0.08979,0
9846775,0.25803912,0
5028636,0.16913632,0
9061146,0.57752675,1
3255972,0.59073657,1
8684077,0.12227661,0
4114855,0.0068545137,0
3264390,0.113539994,0
7395624,0.11499193,0
3841119,0.0474742,0
5800699,0.2026078,0
5046692,0.22886887,0
5359649,0.012520255,0
1035545,0.23683694,0
8449678,0.13129218,0
8781323,0.2937208,1
4431208,0.09676061,0
9702787,0.4379742,1
1746349,0.054431323,0
9146388,0.023050725,0
4220797,0.05349605,0
5929002,0.004912904,0
1732455,0.12409536,0
7018118,0.39594245,1
6299945,0.66770536,1
2283984,0.118754625,0
4080501,0.026574686,0
8713856,0.24826878,0
2485673,0.039184127,0
8165021,0.03141767,0
2067977,0.5255892,1
8152826,0.07479406,0
5120368,0.37862274,1
5328312,0.42778608,1
1066699,0.64502263,1
2690210,0.13245486,0
5146977,0.2946974,1
1032450,0.10510857,0
1112919,0.24555536,0
2618400,0.017281167,0
1765117,0.59964037,1
2209948,0.04580208,0
5762634,0.32291594,1
4010989,0.013931956,0
7395468,0.42837024,1
1258306,0.4153147,1
3267619,0.03672079,0
7060675,0.025226261,0
5428780,0.6304243,1
8775693,0.026473638,0
1100906,0.6065807,1
7026440,0.3088589,1
5894782,0.1573821,0
6050767,0.45830193,1
4885987,0.0071130684,0
5615647,0.19562878,0
5856818,0.68574995,1
9684082,0.0547841,0
6513743,0.03947234,0
2553083,0.47200462,1
6858460,0.11122418,0
4425179,0.036101013,0
8709785,0.3253041,1
4758223,0.6164622,1
5908274,0.3761164,1
9143134,0.18421218,0
6898243,0.144369,0
7744922,0.7662306,1
9655469,0.15558997,0
8325978,0.6338103,1
1651010,0.15509805,0
9521924,0.16544282,0
8514316,0.101802506,0
8663211,0.012354671,0
1642254,0.053406473,0
3615028,0.22350244,0
7678771,0.016260946,0
2644603,0.04832233,0
1884249,0.3045531,1
7774829,0.3088753,1
2281663,0.110752024,0
4961379,0.038845208,0
5824169,0.53401166,1
1728707,0.39817616,1
8711309,0.18208018,0
4863211,0.07108702,0
5993573,0.039488524,0
5953873,0.07409792,0
5586623,0.32861903,1
7239039,0.5552446,1
8476185,0.6640791,1
9423284,0.008027069,0
3829523,0.018984275,0
1895827,0.09606927,0
1906814,0.025043037,0
8465469,0.09992947,0
1904425,0.03160914,0
5537749,0.4221258,1
5440023,0.57284087,1
2375687,0.046514485,0
3579561,0.13603747,0
4223771,0.16891748,0
3780082,0.7443124,1
6836328,0.20424446,0
1445086,0.37617314,1
5281975,0.2751393,1
9300624,0.5043408,1
5073872,0.45578325,1
9859068,0.37629664,1
2615055,0.039031737,0
8059078,0.41596812,1
6759772,0.31157714,1
2338949,0.24390043,0
9684808,0.023068251,0
6610468,0.12589245,0
6768544,0.034423407,0
3217935,0.0453358,0
1462143,0.23831701,0
2010347,0.17200238,0
5039725,0.009302026,0
4652409,0.3045736,1
8039272,0.023883976,0
3793503,0.3851876,1
3025178,0.6702549,1
2250359,0.01573025,0
6927195,0.50675774,1
3992162,0.34260127,1
2778312,0.3560808,1
6734064,0.004623881,0
7649392,0.6047159,1
7719279,0.2062177,0
9164456,0.07153406,0
4464899,0.15821156,0
4856216,0.22329536,0
4978937,0.60085684,1
8995180,0.013430371,0
9282672,0.023017487,0
4129657,0.09381153,0
2006700,0.013973077,0
2772797,0.11481701,0
5866771,0.037663806,0
1432576,0.23092762,0
6152080,0.01959034,0
7236094,0.0074442816,0
3740552,0.031157207,0
8668592,0.30771154,1
8145857,0.46761084,1
2451073,0.019439394,0
3311807,0.35711572,1
1761573,0.19666183,0
7510561,0.029197399,0
6065560,0.08086885,0
6539004,0.09310265,0
6582379,0.7281933,1
1676848,0.06083605,0
8156392,0.08917461,0
9864325,0.05609169,0
6968790,0.107808255,0
8787116,0.015585148,0
2824861,0.49722278,1
2785797,0.098120585,0
9288444,0.07422431,0
3840484,0.04398867,0
5882541,0.27055302,1
7882300,0.27814788,1
8198860,0.09537174,0
2340496,0.3441314,1
8850600,0.15660055,0
9278138,0.035216402,0
9832987,0.22306184,0
3534532,0.02633461,0
2644848,0.03998121,0
3028151,0.59293103,1
7085222,0.11157887,0
6413250,0.36575678,1
1610251,0.08943996,0
3626773,0.046254665,0
9762426,0.08093423,0
4336199,0.12421065,0
4812356,0.010445579,0
6188553,0.015583844,0
8734425,0.11921322,0
5401215,0.398198,1
9948053,0.011675835,0
1273883,0.028846918,0
1137821,0.010093717,0
3752044,0.43668488,1
8197928,0.47952846,1
5995731,0.17931151,0
7823965,0.3009286,1
5161422,0.08110599,0
6341304,0.3045348,1
1318687,0.3114676,1
8968389,0.18462098,0
9596306,0.032655563,0
1256081,0.11836434,0
6414873,0.67360944,1
5559549,0.012369528,0
8700617,0.005141174,0
5099038,0.06126841,0
5071287,0.1049042,0
8898960,0.09558895,0
5298267,0.15504566,0
6534983,0.3687446,1
8221660,0.06737692,0
7992796,0.13740349,0
5697566,0.024885308,0
1410612,0.5298054,1
2996953,0.08075435,0
6019407,0.056637548,0
9080525,0.05466835,0
9293297,0.6799107,1
5117505,0.025079573,0
9871579,0.08893894,0
1242479,0.013122876,0
4103554,0.02758962,0
6454625,0.48541948,1
7201454,0.053368833,0
5005380,0.031523835,0
9981277,0.362463,1
2287035,0.5719795,1
2425456,0.2243622,0
3525814,0.32621172,1
2513177,0.64411724,1
7929069,0.012745735,0
6370727,0.3094197,1
1636661,0.33419597,1
7395850,0.01041361,0
1247851,0.6198983,1
4464538,0.40788585,1
5125422,0.16318424,0
9453301,0.056966193,0
7126425,0.044252355,0
8012990,0.07894248,0
3730853,0.0066871345,0
7980332,0.010765386,0
3250505,0.14361547,0
3677867,0.05721396,0
9849936,0.05227558,0
3687835,0.6056473,1
7977865,0.06743336,0
8446726,0.016954334,0
1120751,0.07002744,0
1220700,0.20369944,0
9012395,0.018857181,0
2327645,0.008362648,0
1076280,0.1575705,0
8609080,0.0227408,0
2274455,0.17074078,0
9749778,0.007250978,0
2445375,0.08534352,0
5831730,0.04873995,0
7572693,0.3790626,1
1175497,0.2960907,1
7925562,0.041227333,0
8348840,0.7979315,1
6323877,0.18208295,0
9694338,0.35323185,1
3518378,0.023098985,0
8517566,0.02676728,0
1438018,0.014160732,0
3214310,0.3823487,1
7286392,0.011481968,0
4988376,0.10622947,0
7245442,0.018993543,0
1014302,0.006506029,0
4995041,0.13581817,0
8075562,0.10263805,0
1858240,0.03303174,0
1322557,0.21411785,0
6652329,0.54490894,1
9967277,0.007233733,0
9261592,0.04902973,0
4174330,0.026573075,0
5603350,0.052803256,0
8207912,0.22163804,0
1752209,0.21988736,0
6381556,0.039824896,0
5055946,0.577748,1
9143326,0.011135782,0
7086876,0.012642466,0
6438240,0.27844423,1
4761249,0.15701987,0
9969916,0.03171781,0
3881849,0.18062447,0
3557716,0.016093774,0
9802680,0.062953405,0
4396394,0.06915675,0
8976438,0.03262646,0
1389304,0.036751308,0
7725799,0.03181151,0
7968599,0.37233105,1
2994311,0.37658653,1
8994924,0.0345633,0
3438963,0.38174736,1
7269513,0.20016845,0
7096301,0.11258909,0
1052389,0.30964652,1
4768260,0.23801135,0
7148240,0.014561831,0
7639091,0.760482,1
3742545,0.026752062,0
4976613,0.2651428,0
2231987,0.023672637,0
4113340,0.14861628,0
7286403,0.1467433,0
9382142,0.27870336,1
2094824,0.070628084,0
6462083,0.044543378,0
6677633,0.41975892,1
3790390,0.0038747045,0
3992426,0.5964161,1
2069529,0.5905507,1
7442896,0.17346019,0
6377694,0.29625118,1
3199246,0.011621639,0
8985750,0.011675252,0
9452659,0.032994602,0
4256551,0.4018598,1
9937953,0.04039322,0
1672498,0.015321102,0
6103638,0.070538945,0
8832671,0.46623555,1
7533888,0.014175765,0
1197012,0.022704365,0
3642915,0.5749899,1
7208327,0.06260201,0
1276111,0.00706783,0
8744174,0.11197237,0
3062652,0.5917206,1
6294871,0.5688654,1
6248700,0.1920943,0
8784417,0.6266937,1
5422966,0.004774751,0
3591923,0.024105545,0
1330709,0.35300004,1
7198397,0.014163721,0
2405793,0.1433847,0
9719470,0.49626574,1
4032886,0.0053578527,0
1090562,0.03824348,0
2233118,0.025879594,0
5884697,0.10979551,0
5347570,0.38648304,1
4174696,0.42177886,1
4511852,0.5993476,1
8701790,0.19152473,0
1746423,0.0060334653,0
2132528,0.035816483,0
4278093,0.007791101,0
7331348,0.052685287,0
2116257,0.20108712,0
1852530,0.3540798,1
1495306,0.017548112,0
6571893,0.055991165,0
9718506,0.022044653,0
2355202,0.048646282,0
2699294,0.016515726,0
6575430,0.12847047,0
3813184,0.19996262,0
1651659,0.60498244,1
6927552,0.54166955,1
8242171,0.26451126,0
5153840,0.015659759,0
9329559,0.015398069,0
4572125,0.11202993,0
7036406,0.80226207,1
3957042,0.014864823,0
7407011,0.5374968,1
1536051,0.19682924,0
9598269,0.03439211,0
1052770,0.2404412,0
8074446,0.0082398765,0
1669131,0.3290712,1
6800431,0.17840967,0
5301945,0.06383708,0
3246008,0.084268995,0
8926809,0.19408546,0
8339759,0.030462818,0
3936864,0.09835321,0
8427207,0.00457775,0
7849374,0.50913274,1
3658522,0.43667686,1
7430581,0.22242373,0
5343033,0.029728077,0
5247256,0.009133237,0
8555803,0.3396887,1
6186997,0.6750353,1
4419473,0.30721694,1
6838764,0.06076833,0
9573673,0.18423037,0
5376588,0.24312319,0
3093649,0.07706342,0
5586313,0.043630324,0
5737243,0.06087503,0
8507963,0.08526349,0
4462456,0.33871332,1
1256942,0.222308,0
5858387,0.6873956,1
6468263,0.39023513,1
3121612,0.14303851,0
2444263,0.0056322007,0
6126637,0.01122092,0
1557345,0.14206758,0
2451592,0.18015048,0
9135915,0.15215755,0
8271249,0.10470226,0
6026148,0.109987415,0
9890191,0.5361747,1
8737292,0.092008315,0
1930544,0.32604927,1
2321750,0.44360924,1
7846632,0.034965556,0
3807231,0.10393493,0
8308351,0.46120968,1
5637101,0.42925724,1
2026403,0.14591634,0
8433252,0.10675193,0
2275159,0.121327914,0
4543951,0.058792993,0
2004685,0.29633543,1
3995687,0.23627621,0
7013512,0.4857998,1
2400379,0.3977693,1
6764065,0.023834437,0
9246060,0.09850827,0
4972123,0.21281861,0
7794428,0.15988468,0
9763238,0.013067752,0
6599906,0.30352357,1
4662242,0.034532618,0
1496093,0.037558068,0
4199999,0.024788326,0
7483283,0.028406179,0
8787192,0.30196443,1
8973093,0.06533577,0
7447986,0.47871482,1
4988793,0.26983643,0
3842709,0.039426833,0
7404309,0.0058591384,0
5984508,0.100188084,0
9154009,0.6110722,1
4123201,0.56383395,1
5901190,0.106157124,0
9913382,0.04532057,0
4693291,0.010988845,0
6631120,0.027463846,0
4815507,0.15347975,0
5301130,0.17684744,0
2373877,0.28331143,1
5333624,0.5142382,1
2730171,0.06358435,0
1185329,0.24855141,0
1219395,0.008235408,0
8345920,0.028583057,0
7870513,0.05637429,0
4048101,0.024070125,0
1469767,0.051770005,0
1826352,0.05419989,0
4968947,0.04411746,0
5405050,0.16164155,0
5675616,0.047382634,0
3024869,0.016754983,0
2673787,0.42428306,1
8961393,0.22511302,0
7490735,0.254842,0
9160276,0.119898126,0
2836465,0.8029769,1
4675635,0.12748437,0
2478390,0.32579517,1
4325291,0.12714057,0
9455656,0.24264903,0
1552687,0.63342446,1
9449556,0.55526817,1
5432693,0.58319014,1
2434042,0.43473336,1
9767150,0.47341517,1
9602670,0.074189454,0
8998082,0.065712854,0
1668960,0.40255103,1
3866711,0.13553695,0
2095797,0.011748653,0
5025710,0.08029776,0
1788334,0.03405959,0
4168968,0.33615193,1
5205157,0.45153868,1
4763583,0.040246062,0
3235615,0.46585938,1
6702552,0.06980471,0
7786315,0.24150029,0
8374890,0.18127176,0
7024640,0.021184614,0
1400632,0.1607604,0
8991354,0.042502917,0
5325191,0.17979513,0
7225295,0.02400526,0
5549852,0.72620666,1
3547062,0.19611277,0
5910443,0.3910441,1
2040388,0.45619407,1
3647179,0.036724713,0
3896813,0.020923326,0
4213894,0.045372065,0
3401735,0.14487278,0
9811809,0.21570241,0
4842138,0.53113806,1
2292962,0.17095105,0
8344191,0.2686695,0
5966648,0.50690347,1
3895192,0.5632966,1
8723022,0.1068446,0
6611081,0.7282023,1
7044214,0.11747807,0
1150381,0.118900485,0
1869572,0.36524734,1
7789480,0.03713136,0
5803157,0.11410591,0
3496761,0.25536522,0
1237066,0.17943506,0
7422408,0.16352662,0
5158162,0.061594013,0
5576911,0.086808205,0
7443645,0.65572536,1
7994130,0.24207942,0
6120877,0.04355202,0
1982863,0.013802113,0
2043066,0.12422456,0
4121968,0.069136955,0
4346999,0.6557067,1
8918830,0.025547966,0
8266956,0.51551026,1
6193638,0.6637649,1
5421831,0.3744499,1
4266161,0.11012305,0
8040299,0.7032238,1
2611986,0.04071728,0
7729002,0.21885537,0
8976449,0.09138788,0
7557390,0.46833947,1
5002958,0.02193716,0
1598864,0.10202956,0
3669680,0.11924037,0
5672754,0.13833176,0
1510510,0.16416897,0
9064819,0.018129135,0
8815846,0.027855875,0
2722840,0.009569174,0
7063758,0.22334562,0
1562844,0.034325965,0
5061627,0.013233796,0
3763113,0.2512147,0
3126509,0.021341622,0
7752469,0.069873914,0
8061784,0.0803494,0
1828137,0.09551697,0
5788077,0.034293972,0
8971491,0.01295872,0
9530867,0.03880007,0
6524935,0.0064598774,0
7458986,0.02898163,0
9023161,0.23564811,0
5284092,0.0123020895,0
9908830,0.16494235,0
7933426,0.13574305,0
1333872,0.2268083,0
5884431,0.46782327,1
5223313,0.031558495,0
6845017,0.6105575,1
1919858,0.088666745,0
5400244,0.56376976,1
9339934,0.027174274,0
8491365,0.31014746,1
5178277,0.42567176,1
8337816,0.22868533,0
3369440,0.37860355,1
1464805,0.102741934,0
7594853,0.10196798,0
5173516,0.2576694,0
9797618,0.012223622,0
6786038,0.06756126,0
7166032,0.067705065,0
4491216,0.7080782,1
1566703,0.016206909,0
7209244,0.14820905,0
9486407,0.4940142,1
2245421,0.0072598183,0
1393963,0.06902714,0
4541620,0.044289872,0
1972658,0.2589435,0
1018784,0.20016325,0
5492054,0.1386533,0
3009032,0.122913264,0
7318723,0.3580756,1
9968188,0.35390255,1
5827762,0.59384364,1
8394302,0.7479798,1
7173607,0.39253837,1
1145674,0.033549268,0
7949884,0.029677121,0
7323616,0.26267478,0
4073991,0.1406589,0
4442645,0.13351764,0
7723321,0.4655249,1
5310163,0.05585049,0
2067668,0.16641152,0
5723557,0.2596164,0
2562631,0.062221166,0
4117819,0.41442597,1
5849153,0.031810034,0
6246921,0.32326275,1
5159183,0.019450609,0
6862408,0.3197657,1
1889121,0.014090219,0
7264816,0.22648807,0
2335176,0.019343344,0
1774708,0.0054529845,0
2567670,0.45392066,1
4488234,0.47241628,1
5316999,0.22871491,0
9591550,0.1648959,0
5970240,0.1807651,0
6433590,0.07756012,0
5995070,0.21786277,0
2422329,0.038494956,0
3054759,0.0818685,0
7905183,0.019329343,0
3005321,0.38456932,1
5472904,0.48041528,1
3312497,0.45124614,1
8980359,0.4671311,1
9256011,0.1180935,0
9492987,0.7483301,1
6087387,0.021842632,0
8811342,0.09070557,0
8426373,0.009126189,0
7230433,0.15410754,0
2965756,0.23041125,0
4178209,0.01768418,0
8994422,0.35333264,1
2191759,0.06032992,0
7657089,0.052337054,0
7418217,0.033169582,0
7995699,0.21782306,0
5425712,0.18341583,0
7530180,0.02779153,0
4997249,0.0901245,0
8620476,0.1941718,0
9954538,0.029169677,0
8443729,0.044885863,0
7625548,0.02780744,0
7432095,0.019378312,0
3622780,0.09095765,0
7093061,0.38537103,1
6722843,0.26209474,0
5614654,0.5188491,1
6333128,0.65905875,1
6102532,0.2263192,0
1291126,0.04724692,0
5201774,0.0120022325,0
9731975,0.5145646,1
1843200,0.14441717,0
2516780,0.01904476,0
5306833,0.40005615,1
4729828,0.008117464,0
6476617,0.08409921,0
6945396,0.05273723,0
5540936,0.419483,1
3572536,0.014926381,0
6988958,0.36741617,1
6529784,0.06242805,0
5045333,0.5808093,1
9510195,0.4159117,1
2102903,0.05755836,0
7951889,0.039447866,0
5225049,0.26458046,0
6164909,0.2622522,0
8411255,0.3541442,1
6415101,0.52314544,1
2549937,0.43965185,1
5443110,0.17085563,0
1416938,0.40800756,1
7330070,0.032662015,0
3390846,0.010536694,0
6031556,0.46231022,1
8322422,0.04172498,0
1181158,0.24272168,0
8818046,0.011886162,0
7578581,0.3824902,1
4376010,0.011055272,0
4483691,0.005807271,0
6224257,0.019004453,0
9448539,0.0078982925,0
1469265,0.5329244,1
9504419,0.6901674,1
5225169,0.038454812,0
9722343,0.032220677,0
8691167,0.01223671,0
6720118,0.06829394,0
3404401,0.05783717,0
1668979,0.2947161,1
3773959,0.12052268,0
3403396,0.16929244,0
2451447,0.2708406,1
6228888,0.41964182,1
5876469,0.19223155,0
6114858,0.20712388,0
9248495,0.0843033,0
4928095,0.56868523,1
2124745,0.3203531,1
9901227,0.26087496,0
5499105,0.037125327,0
4480351,0.3836865,1
9801178,0.004833411,0
4077805,0.0060120104,0
3516567,0.0042517073,0
7385583,0.3675999,1
5606673,0.09755257,0
5161204,0.58380616,1
2036050,0.35909387,1
4649664,0.050751705,0
7776198,0.36174408,1
4327440,0.3909949,1
9209700,0.1609241,0
3663379,0.11238026,0
3981984,0.65177554,1
1746219,0.35379946,1
4643800,0.044165544,0
3364669,0.0403138,0
7881794,0.52001643,1
7486917,0.53087103,1
3400973,0.6191365,1
3499356,0.18004078,0
2105630,0.5618894,1
3227993,0.36880258,1
9626496,0.23626947,0
3909830,0.116988935,0
8571704,0.09214419,0
9223954,0.14111744,0
1640008,0.035075102,0
8028046,0.11379963,0
8971041,0.04484144,0
8095255,0.08196303,0
5619778,0.40853235,1
6275922,0.13756363,0
